time,close,high,low,open,volume,{
2020-08-26 10:30:00,35.3541624433,35.4824379585,35.3152432247,35.3220239,1027606,
2020-08-26 10:45:00,35.1946772444,35.3663305045,35.1944914725,35.3570419081,1867916,
2020-08-26 11:00:00,35.1991357706,35.296666032,35.1852028761,35.1954203321,926812,
2020-08-26 11:15:00,35.0969612111,35.2212426299,35.0644511239,35.1944914725,1332579,
2020-08-26 11:30:00,35.0737397203,35.1666256835,35.0644511239,35.0923169129,775688,
2020-08-26 11:45:00,35.1108941056,35.1201827019,34.980853757,35.0737397203,1026973,
2020-08-26 12:00:00,35.1619813853,35.1666256835,35.1016055092,35.1108941056,399847,
2020-08-26 12:15:00,35.2595116467,35.2688002431,35.1666256835,35.1666256835,591042,
2020-08-26 12:30:00,35.1903116041,35.2502230504,35.1852028761,35.2502230504,409128,
2020-08-26 12:45:00,35.2223572614,35.2316458578,35.1666256835,35.1852028761,456130,
2020-08-26 13:00:00,35.2399127085,35.2575610415,35.2130686651,35.2223572614,436930,
2020-08-26 13:15:00,35.1898471743,35.2595116467,35.1759142798,35.2362901559,551472,
2020-08-26 13:30:00,35.1759142798,35.2130686651,35.1387598945,35.1944914725,465581,
2020-08-26 13:45:00,35.1341155964,35.1852028761,35.124827,35.1759142798,425141,
2020-08-26 14:00:00,35.124827,35.152692789,35.1108941056,35.1387598945,406504,
2020-08-26 14:15:00,35.2148334984,35.2317387437,35.1201827019,35.124827,593779,
2020-08-26 14:30:00,35.2780888394,35.296666032,35.2130686651,35.2214284018,704324,
2020-08-26 14:45:00,35.2502230504,35.296666032,35.2502230504,35.2827331376,660992,
2020-08-26 15:00:00,35.2633199712,35.296666032,35.2502230504,35.2502230504,625982,
2020-08-26 15:15:00,35.2873774357,35.296666032,35.2316458578,35.2641559449,569031,
2020-08-26 15:30:00,35.3339133033,35.3663305045,35.2316458578,35.2827331376,1132001,
2020-08-26 15:45:00,35.3338204173,35.35239761,35.3059546284,35.3384647155,802148,
2020-08-26 16:00:00,35.3616862063,35.380263399,35.3152432247,35.3338204173,2020161,
2020-08-26 16:15:00,35.3059546284,35.3895519953,35.296666032,35.380263399,505230,
2020-08-26 16:30:00,35.3057688564,35.3431090137,35.296666032,35.3059546284,28263,
2020-08-26 16:45:00,35.3059546284,35.324531821,35.2964802601,35.3152432247,25259,
2020-08-26 17:00:00,35.3152432247,35.3152432247,35.3152432247,35.3152432247,238,
2020-08-26 17:15:00,35.3152432247,35.3152432247,35.3152432247,35.3152432247,867,
2020-08-26 17:30:00,35.296666032,35.3059546284,35.296666032,35.3059546284,801,
2020-08-26 17:45:00,35.2502230504,35.296666032,35.2502230504,35.296666032,5174,
2020-08-26 18:00:00,35.2502230504,35.2502230504,35.2502230504,35.2502230504,1026,
2020-08-26 18:15:00,35.2316458578,35.2316458578,35.2223572614,35.2223572614,353,
2020-08-26 18:30:00,35.2037800688,35.2130686651,35.1759142798,35.2130686651,6953,
2020-08-26 18:45:00,35.1759142798,35.2130686651,35.1573370872,35.1573370872,2705,
2020-08-26 19:00:00,35.1944914725,35.2130686651,35.1759142798,35.2037800688,3353,
2020-08-26 19:15:00,35.1573370872,35.2130686651,35.1294712982,35.2130686651,1936,
2020-08-26 19:30:00,35.1666256835,35.1666256835,35.1480484909,35.1480484909,1048,
2020-08-26 19:45:00,35.1852028761,35.1852028761,35.1666256835,35.1666256835,421,
2020-08-26 20:00:00,35.1666256835,35.2130686651,35.1666256835,35.1852028761,3600,
2020-08-27 04:45:00,35.1852028761,35.1852028761,35.1852028761,35.1852028761,263,
2020-08-27 07:15:00,35.2130686651,35.2130686651,35.2130686651,35.2130686651,662,
2020-08-27 07:30:00,35.1852028761,35.1852028761,35.1852028761,35.1852028761,1222,
2020-08-27 07:45:00,35.1108941056,35.1480484909,35.1108941056,35.1480484909,1946,
2020-08-27 08:00:00,35.1666256835,35.1852028761,35.1666256835,35.1852028761,639,
2020-08-27 08:15:00,35.1666256835,35.2130686651,35.1108941056,35.2130686651,6348,
2020-08-27 08:30:00,35.1759142798,35.2037800688,35.1759142798,35.2037800688,81004,
2020-08-27 08:45:00,35.2130686651,35.2130686651,35.2130686651,35.2130686651,421,
2020-08-27 09:00:00,35.1852028761,35.2037800688,35.1759142798,35.1759142798,1970,
2020-08-27 09:15:00,35.2873774357,35.2873774357,35.1666256835,35.1666256835,16670,
2020-08-27 09:30:00,35.2595116467,35.2873774357,35.2223572614,35.2873774357,10370,
2020-08-27 09:45:00,35.2223572614,35.2873774357,35.1573370872,35.2595116467,1733631,
2020-08-27 10:00:00,35.2688002431,35.2688002431,35.1852028761,35.2270015596,1222616,
2020-08-27 10:15:00,35.1852028761,35.296666032,35.1759142798,35.2780888394,988245,
2020-08-27 10:30:00,35.2177129633,35.2502230504,35.1619813853,35.1759142798,730221,
2020-08-27 10:45:00,35.1573370872,35.2502230504,35.1573370872,35.2223572614,650980,
2020-08-27 11:00:00,35.1944914725,35.2362901559,35.1387598945,35.1573370872,859093,
2020-08-27 11:15:00,35.1898471743,35.2223572614,35.1852028761,35.1944914725,769860,
2020-08-27 11:30:00,35.0830283166,35.1944914725,35.0830283166,35.1944914725,633509,
2020-08-27 11:45:00,35.180558578,35.1842740165,35.0737397203,35.0876726147,670744,
2020-08-27 12:00:00,35.1712699817,35.1944914725,35.152692789,35.1852028761,573039,
2020-08-27 12:15:00,35.1184178686,35.1852028761,35.1108941056,35.1712699817,654997,
2020-08-27 12:30:00,35.0459668172,35.1201827019,35.0458739313,35.1108941056,420293,
2020-08-27 12:45:00,35.0598068258,35.0783840184,35.0272967386,35.0533976943,563290,
2020-08-27 13:00:00,35.0644511239,35.0923169129,35.008719546,35.0598068258,608260,
2020-08-27 13:15:00,35.0690954221,35.0737397203,34.9994309497,35.0690954221,516265,
2020-08-27 13:30:00,35.1062498074,35.1480484909,35.0458739313,35.0644511239,531849,
2020-08-27 13:45:00,35.1062498074,35.1201827019,35.0737397203,35.1108941056,449996,
2020-08-27 14:00:00,35.1341155964,35.1387598945,35.0830283166,35.1062498074,467530,
2020-08-27 14:15:00,35.180558578,35.1898471743,35.1294712982,35.1294712982,609294,
2020-08-27 14:30:00,35.1852028761,35.1991357706,35.1387598945,35.1759142798,498012,
2020-08-27 14:45:00,35.1852028761,35.1944914725,35.1693193764,35.1898471743,332796,
2020-08-27 15:00:00,35.2021081215,35.2037800688,35.1759142798,35.180558578,397603,
2020-08-27 15:15:00,35.2121398055,35.2223572614,35.1759142798,35.1944914725,517350,
2020-08-27 15:30:00,35.2367545857,35.2502230504,35.1852028761,35.2037800688,467976,
2020-08-27 15:45:00,35.2502230504,35.2548673486,35.2130686651,35.2362901559,718456,
2020-08-27 16:00:00,35.1759142798,35.2548673486,35.1480484909,35.2502230504,1894792,
2020-08-27 16:15:00,35.1480484909,35.1759142798,35.1108941056,35.1759142798,1570480,
2020-08-27 16:30:00,35.1387598945,35.1852028761,35.1294712982,35.1666256835,6494,
2020-08-27 16:45:00,35.1666256835,35.2223572614,35.1294712982,35.1387598945,4706,
2020-08-27 17:00:00,35.1294712982,35.2223572614,35.1294712982,35.2223572614,3031,
2020-08-27 17:15:00,35.1108941056,35.1385741226,35.1108941056,35.1201827019,1641,
2020-08-27 17:30:00,35.1387598945,35.1666256835,35.0644511239,35.1385741226,41142,
2020-08-27 17:45:00,35.1016055092,35.1294712982,35.1016055092,35.1108941056,767,
2020-08-27 18:00:00,35.0644511239,35.1016055092,35.036585335,35.1016055092,4690,
2020-08-27 18:15:00,35.036585335,35.0644511239,35.036585335,35.0644511239,1032,
2020-08-27 18:30:00,35.0180081423,35.036585335,35.0180081423,35.036585335,2297,
2020-08-27 18:45:00,35.036585335,35.0458739313,35.036585335,35.0458739313,368,
2020-08-27 19:00:00,35.0551625276,35.0551625276,35.0551625276,35.0551625276,432,
2020-08-27 19:15:00,35.0551625276,35.0551625276,35.0551625276,35.0551625276,105,
2020-08-27 19:30:00,35.0272967386,35.0551625276,35.0272967386,35.0551625276,1342,
2020-08-27 19:45:00,35.036585335,35.036585335,35.0272967386,35.0272967386,1296,
2020-08-27 20:00:00,35.0458739313,35.0458739313,35.036585335,35.0458739313,938,
2020-08-28 04:15:00,35.1852028761,35.1852028761,35.1852028761,35.1852028761,421,
2020-08-28 04:45:00,35.3988405916,35.3988405916,35.380263399,35.3988405916,537,
2020-08-28 05:00:00,35.3152432247,35.3152432247,35.3152432247,35.3152432247,145,
2020-08-28 06:30:00,35.3152432247,35.3152432247,35.3152432247,35.3152432247,406,
2020-08-28 07:00:00,35.296666032,35.296666032,35.296666032,35.296666032,527,
2020-08-28 07:15:00,35.1480484909,35.296666032,35.1480484909,35.296666032,1682,
2020-08-28 07:45:00,35.1759142798,35.1759142798,35.1666256835,35.1759142798,939,
2020-08-28 08:00:00,35.1480484909,35.1480484909,35.1480484909,35.1480484909,1829,
2020-08-28 08:15:00,35.1666256835,35.2037800688,35.1109869915,35.2037800688,9483,
2020-08-28 08:30:00,35.1576157451,35.2037800688,35.1573370872,35.1573370872,1887,
2020-08-28 08:45:00,35.1387598945,35.1666256835,35.1108941056,35.1666256835,3585,
2020-08-28 09:00:00,35.1852028761,35.2037800688,35.1294712982,35.1480484909,5273,
2020-08-28 09:15:00,35.1852028761,35.2037800688,35.1666256835,35.2036871828,2783,
2020-08-28 09:30:00,35.2316458578,35.2409344541,35.1573370872,35.1852028761,5125,
2020-08-28 09:45:00,34.9947866515,35.1759142798,34.8786791974,35.1759142798,2422470,
2020-08-28 10:00:00,34.9947866515,35.0180081423,34.952987968,34.9947866515,790749,
2020-08-28 10:15:00,34.9251221791,34.9947866515,34.8833234956,34.9947866515,803367,
2020-08-28 10:30:00,34.7486388489,34.9344107754,34.7486388489,34.9204778809,1126055,
2020-08-28 10:45:00,34.7857932342,34.8554577066,34.7393502526,34.7532831471,717406,
2020-08-28 11:00:00,34.8183033213,34.8601020048,34.7857932342,34.7950818305,612320,
2020-08-28 11:15:00,34.864746303,34.8693906011,34.809014725,34.8229476195,489632,
2020-08-28 11:30:00,34.8786791974,34.8879677938,34.8508134085,34.8601020048,378437,
2020-08-28 11:45:00,34.8693906011,34.8879677938,34.8508134085,34.8786791974,306478,
2020-08-28 12:00:00,34.8972563901,34.9158335827,34.8509062944,34.8763570484,343222,
2020-08-28 12:15:00,34.9019006883,34.9065449864,34.8786791974,34.8926120919,323965,
2020-08-28 12:30:00,34.8229476195,34.9158335827,34.8136590232,34.9019006883,575101,
2020-08-28 12:45:00,34.8554577066,34.8693906011,34.8043704269,34.8229476195,539331,
2020-08-28 13:00:00,34.8740348993,34.8879677938,34.8415248122,34.8601020048,542143,
2020-08-28 13:15:00,34.8972563901,34.9251221791,34.8601020048,34.8786791974,397512,
2020-08-28 13:30:00,34.9204778809,34.9251221791,34.8601020048,34.8989283374,449230,
2020-08-28 13:45:00,34.9251221791,34.9251221791,34.8972563901,34.9251221791,317751,
2020-08-28 14:00:00,34.9390550736,34.9483436699,34.8972563901,34.9209423107,452211,
2020-08-28 14:15:00,34.9111892846,34.9436993717,34.8972563901,34.9390550736,437719,
2020-08-28 14:30:00,34.980853757,34.980853757,34.9065449864,34.9158335827,360160,
2020-08-28 14:45:00,34.952987968,34.9901423533,34.9436993717,34.980853757,389643,
2020-08-28 15:00:00,35.0133638441,35.0180081423,34.9436993717,34.9622765644,417613,
2020-08-28 15:15:00,35.0751330097,35.1016055092,35.008719546,35.0180081423,516337,
2020-08-28 15:30:00,35.0783840184,35.1251056579,35.0644511239,35.0770836149,563072,
2020-08-28 15:45:00,35.1387598945,35.1573370872,35.0737397203,35.0830283166,889825,
2020-08-28 16:00:00,35.2130686651,35.35239761,35.1201827019,35.1387598945,6726500,
2020-08-28 16:15:00,35.2502230504,35.296666032,35.2130686651,35.2780888394,1239634,
2020-08-28 16:30:00,35.1759142798,35.2130686651,35.1759142798,35.2130686651,14806,
2020-08-28 16:45:00,35.1387598945,35.2037800688,35.1387598945,35.1759142798,1880,
2020-08-28 17:00:00,35.1944914725,35.2502230504,35.1573370872,35.2130686651,216220,
2020-08-28 17:15:00,35.2130686651,35.2223572614,35.2130686651,35.2223572614,125800,
2020-08-28 17:30:00,35.2130686651,35.2130686651,35.1666256835,35.1944914725,1921,
2020-08-28 17:45:00,35.1852028761,35.2130686651,35.1666256835,35.2037800688,47887,
2020-08-28 18:00:00,35.1666256835,35.1666256835,35.1108941056,35.1201827019,1516,
2020-08-28 18:15:00,35.1666256835,35.1666256835,35.1573370872,35.1666256835,632,
2020-08-28 18:30:00,35.1573370872,35.1573370872,35.1201827019,35.1201827019,276,
2020-08-28 18:45:00,35.1666256835,35.1666256835,35.1666256835,35.1666256835,980,
2020-08-28 19:00:00,35.1294712982,35.2223572614,35.1294712982,35.2037800688,1455,
2020-08-28 19:15:00,35.2502230504,35.2502230504,35.2037800688,35.2037800688,4958,
2020-08-28 19:45:00,35.2409344541,35.2409344541,35.2409344541,35.2409344541,558,
2020-08-28 20:00:00,35.2130686651,35.2130686651,35.2037800688,35.2037800688,880,
2020-08-31 04:15:00,35.1573370872,35.2130686651,35.1573370872,35.2130686651,316,
2020-08-31 05:30:00,35.5753239218,35.7610958482,35.2037800688,35.2037800688,2163,
2020-08-31 05:45:00,35.296666032,35.4174177843,35.296666032,35.4174177843,263,
2020-08-31 07:15:00,35.296666032,35.296666032,35.2409344541,35.2780888394,1959,
2020-08-31 07:30:00,35.3059546284,35.3059546284,35.3059546284,35.3059546284,658,
2020-08-31 07:45:00,35.324531821,35.324531821,35.296666032,35.296666032,2608,
2020-08-31 08:00:00,35.3895519953,35.3895519953,35.324531821,35.324531821,606,
2020-08-31 08:15:00,35.296666032,35.3756191008,35.2595116467,35.324531821,17406,
2020-08-31 08:30:00,35.2594187608,35.2872845498,35.2502230504,35.2872845498,7719,
2020-08-31 08:45:00,35.2409344541,35.2595116467,35.2130686651,35.2595116467,3235,
2020-08-31 09:00:00,35.2316458578,35.2316458578,35.2130686651,35.2130686651,9772,
2020-08-31 09:15:00,35.2501301645,35.2502230504,35.2223572614,35.2225430334,6180,
2020-08-31 09:30:00,35.112194509,35.2502230504,35.112194509,35.2502230504,10154,
2020-08-31 09:45:00,35.1108941056,35.2502230504,35.036585335,35.1480484909,2378628,
2020-08-31 10:00:00,35.008719546,35.1434041927,34.9901423533,35.1062498074,863688,
2020-08-31 10:15:00,34.9727726782,35.0644511239,34.8322362158,34.9994309497,1156975,
2020-08-31 10:30:00,35.0458739313,35.0551625276,34.952987968,34.9773240904,990172,
2020-08-31 10:45:00,35.1387598945,35.1644893063,35.0551625276,35.0551625276,1286422,
2020-08-31 11:00:00,35.289142269,35.296666032,35.1294712982,35.1405247278,749130,
2020-08-31 11:15:00,35.2617409099,35.3152432247,35.2362901559,35.294343883,678826,
2020-08-31 11:30:00,35.1619813853,35.2780888394,35.152692789,35.2641559449,649827,
2020-08-31 11:45:00,35.2270015596,35.2502230504,35.1573370872,35.1573370872,438638,
2020-08-31 12:00:00,35.180558578,35.2316458578,35.1759142798,35.2223572614,458593,
2020-08-31 12:15:00,35.1016055092,35.180558578,35.0737397203,35.180558578,910885,
2020-08-31 12:30:00,35.102255711,35.1387598945,35.0830283166,35.1062498074,655065,
2020-08-31 12:45:00,35.008719546,35.1201827019,35.008719546,35.1062498074,1063617,
2020-08-31 13:00:00,35.0272038527,35.0783840184,34.9994309497,35.0180081423,768183,
2020-08-31 13:15:00,35.0458739313,35.0551625276,35.0133638441,35.0226524405,441988,
2020-08-31 13:30:00,35.0458739313,35.0644511239,35.0272967386,35.0505182294,354798,
2020-08-31 13:45:00,34.9994309497,35.0551625276,34.9994309497,35.0533976943,503055,
2020-08-31 14:00:00,34.9854980552,35.0180081423,34.9622765644,34.9994309497,579929,
2020-08-31 14:15:00,35.036585335,35.036585335,34.980853757,34.9900494674,397463,
2020-08-31 14:30:00,35.0272967386,35.0458739313,35.008719546,35.0319410368,712431,
2020-08-31 14:45:00,35.0412296331,35.0551625276,34.980853757,35.0228382124,587902,
2020-08-31 15:00:00,35.008719546,35.0505182294,35.0040752478,35.0412296331,925317,
2020-08-31 15:15:00,35.0272967386,35.0644511239,35.008719546,35.008719546,703946,
2020-08-31 15:30:00,35.0783840184,35.0830283166,35.0272967386,35.0272967386,982243,
2020-08-31 15:45:00,35.1062498074,35.1480484909,35.0644511239,35.0830283166,1303193,
2020-08-31 16:00:00,35.0737397203,35.2409344541,35.0737397203,35.1108941056,3411131,
2020-08-31 16:15:00,35.0830283166,35.2037800688,35.0829354306,35.0830283166,1482843,
2020-08-31 16:30:00,35.0735539483,35.1016055092,35.0272967386,35.0830283166,6391,
2020-08-31 16:45:00,35.0830283166,35.0830283166,35.0644511239,35.0830283166,2407,
2020-08-31 17:00:00,35.0830283166,35.0830283166,35.0644511239,35.0830283166,5149,
2020-08-31 17:15:00,35.0272967386,35.0272967386,35.0272967386,35.0272967386,181,
2020-08-31 17:30:00,35.0180081423,35.0180081423,34.9715651607,35.008719546,684,
2020-08-31 17:45:00,35.0180081423,35.0180081423,35.0180081423,35.0180081423,219,
2020-08-31 18:00:00,35.008812432,35.008812432,35.008812432,35.008812432,215,
2020-08-31 18:15:00,35.0180081423,35.0180081423,35.008719546,35.008719546,1001,
2020-08-31 18:30:00,34.9994309497,34.9994309497,34.9994309497,34.9994309497,527,
2020-08-31 18:45:00,35.0644511239,35.1573370872,35.0180081423,35.0180081423,6964,
2020-08-31 19:00:00,35.1387598945,35.1387598945,35.1108941056,35.1108941056,3333,
2020-08-31 19:15:00,34.9715651607,35.1387598945,34.9715651607,35.1294712982,3559,
2020-08-31 19:30:00,35.0830283166,35.0830283166,35.036585335,35.036585335,859,
2020-08-31 20:00:00,35.0923169129,35.0923169129,35.0737397203,35.0737397203,638,
2020-09-01 04:15:00,35.1108941056,35.1108941056,35.1108941056,35.1108941056,121,
2020-09-01 04:45:00,35.1573370872,35.1573370872,35.1573370872,35.1573370872,182,
2020-09-01 05:15:00,35.1201827019,35.1201827019,35.1201827019,35.1201827019,108,
2020-09-01 05:30:00,35.1201827019,35.1201827019,35.1201827019,35.1201827019,147,
2020-09-01 06:45:00,35.1573370872,35.1573370872,35.1573370872,35.1573370872,137,
2020-09-01 07:00:00,35.2502230504,35.2502230504,35.2502230504,35.2502230504,108,
2020-09-01 07:15:00,35.1294712982,35.1294712982,35.1201827019,35.1294712982,1401,
2020-09-01 07:30:00,35.1573370872,35.1573370872,35.1480484909,35.1480484909,738,
2020-09-01 07:45:00,35.1108941056,35.1108941056,35.1108941056,35.1108941056,845,
2020-09-01 08:00:00,35.1201827019,35.1201827019,35.1016055092,35.1016055092,1627,
2020-09-01 08:15:00,35.1387598945,35.1573370872,35.1016055092,35.1108012196,9919,
2020-09-01 08:30:00,35.1201827019,35.1388527805,35.1108941056,35.1388527805,2369,
2020-09-01 08:45:00,35.1572442012,35.1572442012,35.1016055092,35.119811158,5136,
2020-09-01 09:00:00,35.1016055092,35.1108941056,35.1016055092,35.1016055092,4565,
2020-09-01 09:15:00,35.1201827019,35.1480484909,35.0644511239,35.1108941056,10742,
2020-09-01 09:30:00,35.1016055092,35.1944914725,35.0776409307,35.1201827019,10584,
2020-09-01 09:45:00,34.8879677938,35.1294712982,34.7950818305,35.1016055092,3774907,
2020-09-01 10:00:00,34.8043704269,34.9400768192,34.7207730599,34.8926120919,1374023,
2020-09-01 10:15:00,34.5983493604,34.8229476195,34.4328265739,34.8043704269,2206114,
2020-09-01 10:30:00,34.5535783261,34.6557528857,34.4978467482,34.5974205008,968521,
2020-09-01 10:45:00,34.465336661,34.5627740365,34.4606923629,34.5489340279,890277,
2020-09-01 11:00:00,34.3770949959,34.4978467482,34.3770949959,34.465336661,894757,
2020-09-01 11:15:00,34.3004640763,34.4328265739,34.293497629,34.3817392941,1608203,
2020-09-01 11:30:00,34.2099002621,34.3120748217,34.1820344731,34.2956340062,1305400,
2020-09-01 11:45:00,34.1634572805,34.26563184,34.1634572805,34.2099002621,1018531,
2020-09-01 12:00:00,34.2006116658,34.2191888584,34.1170142989,34.1681015786,1071690,
2020-09-01 12:15:00,34.2238331566,34.2377660511,34.1170142989,34.1959673676,1222374,
2020-09-01 12:30:00,34.2006116658,34.2563432437,34.1727458768,34.2191888584,1087582,
2020-09-01 12:45:00,34.1913230695,34.2377660511,34.1727458768,34.2006116658,770046,
2020-09-01 13:00:00,34.0659270191,34.1913230695,34.0334169319,34.1843566222,1113097,
2020-09-01 13:15:00,34.0241283356,34.0705713172,33.9962625466,34.0659270191,960148,
2020-09-01 13:30:00,34.0223635023,34.0519941246,33.9683967577,34.033324046,770252,
2020-09-01 13:45:00,33.9823296522,34.0334169319,33.9683967577,34.0194840375,570117,
2020-09-01 14:00:00,33.9823296522,33.9869739503,33.9126651797,33.97777824,705953,
2020-09-01 14:15:00,34.1030814044,34.1355914915,33.97777824,33.9823296522,873777,
2020-09-01 14:30:00,34.0659270191,34.1077257025,34.0148397393,34.1030814044,580883,
2020-09-01 14:45:00,34.0258931689,34.0984371062,34.0148397393,34.0682491682,719082,
2020-09-01 15:00:00,34.0148397393,34.0519941246,34.005551143,34.0287726338,664146,
2020-09-01 15:15:00,33.975177433,34.0851544135,33.9591081614,34.005551143,841554,
2020-09-01 15:30:00,34.0779093083,34.0891485099,33.9683967577,33.9739699155,1665482,
2020-09-01 15:45:00,34.1820344731,34.1866787713,34.0723361505,34.0752156154,1224774,
2020-09-01 16:00:00,34.2563432437,34.2749204364,34.0984371062,34.177390175,3086366,
2020-09-01 16:15:00,34.2284774548,34.2842090327,34.1448800878,34.2563432437,896531,
2020-09-01 16:30:00,34.2006116658,34.2563432437,34.2006116658,34.2006116658,70954,
2020-09-01 16:45:00,34.2099002621,34.2377660511,34.1820344731,34.2377660511,2472,
2020-09-01 17:00:00,34.1913230695,34.1913230695,34.1913230695,34.1913230695,486,
2020-09-01 17:15:00,34.2099002621,34.2099002621,34.1820344731,34.1913230695,3755,
2020-09-01 17:30:00,34.2006116658,34.2099002621,34.2006116658,34.2099002621,3173,
2020-09-01 17:45:00,34.1913230695,34.2006116658,34.1913230695,34.2006116658,1234,
2020-09-01 18:00:00,34.2099002621,34.2099002621,34.2099002621,34.2099002621,738,
2020-09-01 18:15:00,34.2099002621,34.2563432437,34.2098073761,34.2099002621,5432,
2020-09-01 18:30:00,34.2377660511,34.2563432437,34.2284774548,34.2563432437,3373,
2020-09-01 18:45:00,34.2006116658,34.2563432437,34.2006116658,34.2377660511,2112,
2020-09-01 19:00:00,34.2377660511,34.2377660511,34.2191888584,34.2191888584,1606,
2020-09-01 19:15:00,34.2006116658,34.2099002621,34.2006116658,34.2099002621,822,
2020-09-01 19:30:00,34.2006116658,34.2006116658,34.2006116658,34.2006116658,801,
2020-09-01 20:00:00,34.2377660511,34.2377660511,34.2377660511,34.2377660511,4888,
2020-09-02 04:15:00,34.1913230695,34.3678063996,34.1913230695,34.3678063996,532,
2020-09-02 04:45:00,34.3399406106,34.3399406106,34.1913230695,34.3399406106,1797,
2020-09-02 05:15:00,34.2749204364,34.2749204364,34.2749204364,34.2749204364,162,
2020-09-02 05:45:00,34.321363418,34.321363418,34.2749204364,34.2749204364,1209,
2020-09-02 06:00:00,34.3678063996,34.3678063996,34.3678063996,34.3678063996,316,
2020-09-02 06:30:00,34.3678063996,34.3678063996,34.3678063996,34.3678063996,263,
2020-09-02 07:00:00,34.26563184,34.26563184,34.2563432437,34.2563432437,316,
2020-09-02 07:15:00,34.3399406106,34.349229207,34.2284774548,34.2749204364,2473,
2020-09-02 07:30:00,34.2470546474,34.293497629,34.2470546474,34.2563432437,2598,
2020-09-02 08:00:00,34.26563184,34.3399406106,34.26563184,34.3399406106,1399,
2020-09-02 08:15:00,34.2563432437,34.349229207,34.1820344731,34.3119819357,14593,
2020-09-02 08:30:00,34.1820344731,34.2563432437,34.1820344731,34.2563432437,9690,
2020-09-02 08:45:00,34.2099002621,34.2284774548,34.1355914915,34.1355914915,7782,
2020-09-02 09:00:00,34.1820344731,34.2191888584,34.1820344731,34.2099931481,4517,
2020-09-02 09:15:00,34.2191888584,34.2191888584,34.1820344731,34.1821273591,5906,
2020-09-02 09:30:00,34.1541686842,34.2191888584,33.9962625466,34.1913230695,27681,
2020-09-02 09:45:00,34.1447872019,34.2006116658,33.8104906202,34.1540757982,3002545,
2020-09-02 10:00:00,34.3678063996,34.4699809592,34.0984371062,34.1541686842,1828452,
2020-09-02 10:15:00,34.3475572596,34.4157355566,34.2284774548,34.3678063996,881369,
2020-09-02 10:30:00,34.26563184,34.3863835923,34.26563184,34.349229207,891136,
2020-09-02 10:45:00,34.3770949959,34.5164239408,34.26563184,34.26563184,1268809,
2020-09-02 11:00:00,34.3770949959,34.4142493812,34.3306520143,34.382110838,1061055,
2020-09-02 11:15:00,34.5164239408,34.5535783261,34.3863835923,34.3863835923,1062975,
2020-09-02 11:30:00,34.6185985004,34.6278870967,34.4885581518,34.5164239408,592209,
2020-09-02 11:45:00,34.5953770096,34.637175693,34.5535783261,34.6185985004,810657,
2020-09-02 12:00:00,34.6185985004,34.6278870967,34.5582226243,34.6000213077,542037,
2020-09-02 12:15:00,34.5675112206,34.6464642893,34.5535783261,34.6185985004,535384,
2020-09-02 12:30:00,34.5605447733,34.5721555187,34.5257125371,34.5628669224,443648,
2020-09-02 12:45:00,34.5391810018,34.5582226243,34.5164239408,34.5582226243,311121,
2020-09-02 13:00:00,34.5303568353,34.5907327114,34.5257125371,34.5442897298,422821,
2020-09-02 13:15:00,34.5350011335,34.5628669224,34.5257125371,34.5274773704,426213,
2020-09-02 13:30:00,34.4792695555,34.5535783261,34.4792695555,34.5303568353,930005,
2020-09-02 13:45:00,34.349229207,34.6048513778,34.321363418,34.4839138537,775728,
2020-09-02 14:00:00,34.3445849088,34.3863835923,34.321363418,34.3538735051,589377,
2020-09-02 14:15:00,34.3074305235,34.35675297,34.2842090327,34.3399406106,655240,
2020-09-02 14:30:00,34.3260077162,34.3585178033,34.293497629,34.3074305235,727234,
2020-09-02 14:45:00,34.3399406106,34.3770949959,34.3120748217,34.3297231547,815470,
2020-09-02 15:00:00,34.4049607849,34.4049607849,34.3399406106,34.3445849088,754287,
2020-09-02 15:15:00,34.5535783261,34.5628669224,34.3956721886,34.4003164868,768672,
2020-09-02 15:30:00,34.5535783261,34.5628669224,34.5257125371,34.5535783261,915855,
2020-09-02 15:45:00,34.5767998169,34.5907327114,34.5164239408,34.5442897298,1097845,
2020-09-02 16:00:00,34.5257125371,34.6278870967,34.5257125371,34.5767998169,2633493,
2020-09-02 16:15:00,34.5442897298,34.5535783261,34.4699809592,34.5535783261,304971,
2020-09-02 16:30:00,34.5442897298,34.5442897298,34.4792695555,34.5071353445,2835,
2020-09-02 16:45:00,34.553764098,34.609309904,34.5535783261,34.5535783261,15661,
2020-09-02 17:00:00,34.6278870967,34.6278870967,34.5535783261,34.5628669224,5040,
2020-09-02 17:15:00,34.665041482,34.665041482,34.6000213077,34.6464642893,8463,
2020-09-02 17:30:00,34.6000213077,34.637175693,34.5164239408,34.6369899211,4403,
2020-09-02 17:45:00,34.6464642893,34.665041482,34.5721555187,34.637175693,3174,
2020-09-02 18:00:00,34.6464642893,34.665041482,34.6464642893,34.665041482,1266,
2020-09-02 18:15:00,34.6464642893,34.6464642893,34.6464642893,34.6464642893,211,
2020-09-02 18:30:00,34.665041482,34.665041482,34.637175693,34.6464642893,3920,
2020-09-02 18:45:00,34.6464642893,34.665041482,34.609309904,34.6556599997,2711,
2020-09-02 19:00:00,34.6557528857,34.6557528857,34.6000213077,34.6000213077,1376,
2020-09-02 19:15:00,34.6464642893,34.6464642893,34.6000213077,34.6464642893,1375,
2020-09-02 19:30:00,34.6185985004,34.6464642893,34.6185985004,34.6464642893,1006,
